	id	sentence	sentiment
21813	r00380262	it 's clear the filmmakers weren 't sure where they wanted their story to go , and even more clear that they lack the skills to get us to this undetermined destination .	1
21814	r00567111	you could spend the entire movie texting your friends and not miss a thing , which i suppose its target audience may consider an asset .	0
21815	r00300941	ugh! another hollywood vanity project from new poster children for actors who shouldn 't produce or direct .	0
21816	r00440225	not only will you want to shower after seeing this repellent movie -- the rose-mikey sex scenes are especially icky -- you 'll feel sorry for the cast .	0
21817	r00118061	heralds the launch of a new big-screen comedy axis to challenge wright , pegg and frost - we can 't wait to see what king and co . come up with next .	3
21818	r00436338	the insanity of where serenity goes really must be seen to be believed .	2
21819	r00386772	it 's a triumphant return for ralph , whilst the witty references and content connect with the adults , it most certainly proves foreign code to its intended younger audience .	3
21820	r00169253	the obstacles that the kelly brothers encounter are as uninspired as the film 's treacly lessons about brotherhood and staying true to one 's principles .	0
21821	r00103128	denis villeneuve succeeds in making 2049 feel distinct from ridley scott 's film without sacrificing aspects that made the original so powerful .	3
21822	r00408518	lively action on a low budget .	2
21823	r00272538	one of the best wwii films ever made .	4
21824	r00302864	despite a raft of a-list cameos , director robert rodriguez fails to serve up enough laughs to justify a second helping of danny trejo 's mexican hardman .	1
21825	r00385491	all of this happens like dreamwalking , as if the characters in this movie knew they were doomed to follow the scenario laid down in the first one .	2
21826	r00071457	if star ryan reynolds wants to scare us , why not just lock us in a room and make us watch van wilder over and over ? or have girlfriend alanis morissette talk about her past relationships ?	1
21827	f7e4f2de5d8458ca0205aa57d	 Upper West Sidey exercise in narcissism and self-congratulation disguised as a tribute .	1
21828	55de2c3326db4cc381ce5caa6	 `` Auto Focus '' works as an unusual biopic and document of male swingers in the Playboy era	3
21829	8673ef28f919a3a5e9f54155b	 Dull and mechanical , kinda like a very goofy museum exhibit	2
21830	87238d4f0cf78842465b56157	 It never quite makes it to the boiling point , but manages to sustain a good simmer for most of its running time .	3
21831	r00371382	the world 's tallest shy comedian floats out of the radio with a power cast that even altman is challenged to harness .	3
21832	r00420378	"""safety not guaranteed"" is eccentric enough to get mistaken for an uplifting fantasy , but it 's plaza who belongs in the penthouse ."	2
21833	r00190480	the best way to enjoy find me guilty is to view it as an indictment of the jury system .	2
21834	r00170648	feels like the longest movie ever made .	0
21835	r00302165	quite rightly , this powerful , provocative film was awarded the golden lion for best picture at the 2007 venice film festival .	4
21836	r00427647	while it 's not uncommon for hollywood to completely defy the laws of probability , sometimes the absurdity of a misfire is so poignant as to demand attention .	1
21837	r00051036	an oddly compelling stop action animation film with puppets which provides a glimpse into the meaning of life in the adventures of a group of urban dwellers .	2
21838	bc714293da1028c3534b8374f	 Sheds light on a subject few are familiar with , and makes you care about music you may not have heard before .	3
21839	r00018814	"the first scene in ""the crucible ' ' strikes the first wrong note ."	2
21840	r00592897	she left cheers for this ?! ?	0
21841	r00424551	oh , i get it , haha , this is some kind of joke , right ?	0
21842	r00165011	gordon-levitt demonstrates he is a filmmaker with promise who blends a good ear for dialogue with fine pacing and an eye for making a good-looking picture .	3
21843	r00085999	truly awful . feels like a third-rate parody of almodovar 's work , rather than the genuine article .	0
21844	r00486217	it took 22 years , but the jedi has finally returned .	4
21845	r00123951	an efficient , yet prosaic supernatural thriller that does its best to rework the story to fit in with modern day audiences .	2
21846	r00609065	one of the better cookie cutter british imports .	3
21847	03aa97ffdc8ae1b97f9174a92	 The script falls back on too many tried-and-true shenanigans that hardly distinguish it from the next teen comedy .	0
21848	r00219897	clokey tries at a comeback and fails . ik .	0
21849	r00425608	it 's strange that a few people have been saying that this entry is a step in the right direction for the franchise . the only right step this franchise could take would be to end .	0
21850	r00243698	for most of the film 's 104 minutes , the characters have experiences that range from serious to zany .	2
21851	r00588713	for the most part , tower heist is a perfectly enjoyable film . . . far more enjoyable than it has any business being	3
21852	r00423404	the movie is based on a true story , but for all its outré set pieces it never rises above the level of pretentious trash .	2
21853	r00307141	"levinson has gone from wag the dog to ""screw the pooch"" ."	1
21854	r00088179	how do you borrow the best elements of the transporter , the karate kid and mission impossible and end up with an unwatchable mess like this ?	1
21855	r00308084	"featuring award-worthy performances from its three leads , ""manchester by the sea ,"" is the perfect drama to off-set a multiplex full of bad santas and dwayne johnson ."	4
21856	r00605554	call it erin go brockovich . . . then forget it .	2
21857	r00119427	for me the film 's deeper intent is illustrating the ebb and flow of marriage and the need to not just accept that reality , but to embrace it .	2
21858	r00600018	a movie that celebrates wilful amateurism over anything good .	1
21859	f46f5d095eb07e7e2ab876806	 Yet another genre exercise , Gangster No. 1 is as generic as its title .	1
21860	13961849cbea95dd86eceb2cd	 Koury frighteningly and honestly exposes one teenager 's uncomfortable class resentment and , in turn , his self-inflicted retaliation .	3
21861	r00245619	harold ramis ' aptly titled the ice harvest has the cynicism in spades , but stylistic savoire faire has been replaced by take-no-prisoners boorishness .	2
21862	c8d618e47ecb494e7dae28d3b	 A solid and refined piece of moviemaking imbued with passion and attitude .	4
21863	9ad2934cb4bd286c25e3d0f0e	 I have a confession to make : I did n't particularly like E.T. the first time I saw it as a young boy .	1
21864	22e5b09e64834db9741558af0	 The irony is that this film 's cast is uniformly superb ; their performances could have -- should have -- been allowed to stand on their own .	3
21865	r00554776	"disturbingly , oppenheimer stills feels unable to publicly name his crew . a large chunk of the rolling credits still refers to them as ""anonymous"" ."	3
21866	r00029234	more interested using the movie medium as a pulpit from which to pontificate . . .political beliefs rather than in telling a dramatically engaging story	2
21867	r00118171	"i call 'em ""gimmick thrillers ,"" which isn 't a knock -- unless you can 't pull the gimmick off . for the most part , 'buried ' definitely can ."	3
21868	r00012766	even with so many cuts reducing the final third to a frustrating mish-mash of disjointed segments , it retains the occasional power to mesmerize and amaze .	3
21869	6287e2fab97a2b89800203cf6	 Newcomer helmer Kevin Donovan is hamstrung by a badly handled screenplay of what is really an amusing concept -- a high-tech tux that transforms its wearer into a superman .	2
21870	77fc7043453a7edc29017cb81	 There 's something unintentionally comic in the film 's drumbeat about authenticity , given the stale plot and pornographic way the film revels in swank apartments , clothes and parties .	1
21871	r00453781	the film targets the new star system , the media , the studios , digital technology , and pretty much everything else you might care to think of -- and not enough script to back it all up .	1
21872	r00065426	i enjoyed this far more than i predicted and it 's most certainly a big screen experience .	3
21873	r00471030	come fly with me ? thanks , no , i 'd rather pay cross-country cab fare .	0
21874	7427fbe60835c73ab692c8ebc	 Although God Is Great addresses interesting matters of identity and heritage , it 's hard to shake the feeling that it was intended to be a different kind of film .	1
21875	0bd5d7479c2e36f16e0fce40f	 A sluggish pace and lack of genuine narrative hem the movie in every bit as much as life hems in the spirits of these young women .	1
21876	r00476307	spider-man: homecoming is light , quick and never too serious , bounding with a playful sense of humor lacking in the increasingly angsty and no longer fun franchise .	4
21877	r00092806	"there 's a special circle of hell reserved for whoever thought up the moment where macht tells moore she smells like ""cake batter"" ."	1
21878	r00466735	the kind of american independent quirkfest that needs to be quarantined and examined , not valorized .	1
21879	d105993d49f9b93166b1f0374	 Makes 98 minutes feel like three hours .	0
21880	a387e7eff91904e18be58b40e	 One of the smarter offerings the horror genre has produced in recent memory , even if it 's far tamer than advertised .	3
21881	r00134855	this is a product of gross indifference in every respect , an attempt on the part of its producers to make enough money to justify a third , perhaps even more cut-rate , installment . (revenge of the titans ?)	0
21882	r00205589	a film that solidly handles difficult issues with flair , gentle humor , and often , a touching grace .	3
21883	8f0aa9c46c310d204cf5d9c2c	 `` Punch-Drunk Love '' is a little like a chocolate milk moustache ...	2
21884	r00477163	though not perfect , spiderman is the most satisfying movie from a cartoon that anyone could hope for .	3
21885	r00236184	things that crack up these guys leave other people straight-faced . some of the mugging and quirky line readings probably should have been excised .	2
21886	r00059739	easier to admire than adore .	3
21887	r00494635	sarah polley 's remarkable stories we tell transcends every cliche in this confessional/investigatory genre , and it 's one of the year 's highlights .	4
21888	r00367632	this is a vastly inferior toy-to-film ip expansion , with duller songs , dumber jokes , and forgettable voice work .	0
21889	r00598838	with unsympathetic characters and a preposterous plot , the film has only the outdoor action scenes to provide a slight diversion from total boredom .	0
21890	7e5ed927d68226f85bab72e0d	 ... you can be forgiven for realizing that you 've spent the past 20 minutes looking at your watch and waiting for Frida to just die already .	0
21891	9a29003f0e5d87c04ff969fe7	 All in all , a great party .	3
21892	r00092804	treats women like idiots and men like inflatable sex toys .	0
21893	fa6f85fd93e87d9839b5744db	 Old-fashioned but thoroughly satisfying entertainment .	3
21894	03395b6c264be57ff3c6b042e	 This sensitive , smart , savvy , compelling coming-of-age drama delves into the passive-aggressive psychology of co-dependence and the struggle for self-esteem .	4
21895	r00017247	as a comedy , junior has its share of laughs -- but no more than its share .	2
21896	r00278200	hail to the king , baby .	3
21897	r00436116	whether this is your first trip or you 're a charter passenger , serenity is a wild ride -- and , if things work out , not the last .	4
21898	r00021940	10 cloverfield lane is a fun and frightening blend of horror , suspense and science fiction that keeps twisting and turning right up to the final credits .	4
21899	r00507315	if all you get out of it is laughing at their many pratfalls , that will be enough to make this a game worth playing .	3
21900	fda75f8c0ab2d173e1dd86439	 Hugh Grant 's act is so consuming that sometimes it 's difficult to tell who the other actors in the movie are .	3
21901	f7e43f651e754a70606fdd3e8	 A penetrating glimpse into the tissue-thin ego of the stand-up comic .	2
21902	e9ada31e7f38a4e9df0c8ba49	 As warm as it is wise , deftly setting off uproarious humor with an underlying seriousness that sneaks up on the viewer , providing an experience that is richer than anticipated .	4
21903	1a1494fb189cc757b87f7aab5	 Even though it is infused with the sensibility of a video director , it does n't make for completely empty entertainment	2
21904	r00176108	if you find it when you are flipping through channels at three in the morning , turn it off and try to get some sleep .	0
21905	r00607145	i 'm not sure exactly why i 'm protecting the shocking twist , because it certainly doesn 't deserve to be protected .	1
21906	c2158e90415649a0f9f989e47	 The movie is almost completely lacking in suspense , surprise and consistent emotional conviction .	0
21907	9c6f3a75ce3f92ab9d4a7cbba	 A frustrating ` tweener ' -- too slick , contrived and exploitative for the art houses and too cynical , small and decadent for the malls .	0
21908	r00316097	a lot of people will hate melancholia for all the reasons it 's not like other sci-fi films or traditional dramatic films - and others such as myself will love it for its difference .	3
21909	r00584835	an emerging star in african and world cinema , [sissako] is a talent every film lover should note .	4
21910	f400621817686902cc6e92038	 Seriously , rent the Disney version .	1
21911	4738b96ee5d4b0f6bcad6ae28	 A movie that 's about as overbearing and over-the-top as the family it depicts .	1
21912	r00179016	we 've waited decades-decades-for these knuckleheads to do a team-up movie , and you give us an hour of hallway walk-and-talks ? for shame!	2
21913	b6298e6d5fd1f8bda8576871f	 If you 're paying attention , the `` big twists '' are pretty easy to guess - but that does n't make the movie any less entertaining .	2
21914	r00240334	the film is extremely well written and intricately constructed , with fine performances from a talented cast . it 's quite an achievement to make a story of financial mismanagement as gripping as any thriller , but virzi succeeds .	3
21915	bedc04a4088dc974e6e1fd226	 To paraphrase a line from another Dickens ' novel , Nicholas Nickleby is too much like a fragment of an underdone potato .	0
21916	r00127513	. . . an elliptical , unresolved story that may frustrate those who want all accounts balanced by the end of the day .	4
21917	r00255666	further proof that the coens can take any genre -- in this case , a star-driven screwball comedy -- and make it work without sacrificing their unique sensibility in the process .	3
21918	r00510188	the film can be seen as simply a kind of impressionistic travelogue , but it slowly and irresistibly conveys that we 're also seeing a rite of passage .	3
21919	eda6650e89ee3822128929d31	 More intellectually scary than dramatically involving .	1
21920	r00494553	what unfolds is a riveting drama that grows even more so as it plays out .	4
21921	r00095703	this is a fun family film , something we 're too short of nowadays .	2
21922	de2aa32d268610e13bca27e19	 The script is a tired one , with few moments of joy rising above the stale material .	1
21923	2f7679e97b6d20706881d82c1	 They just do n't work in concert .	1
21924	r00596741	it seems for a pretty long time like it 's going to be middling , before a completely bonkers final act pushes the film right down near the bottom of perry 's filmography .	1
21925	d46ce693adf5e05cf136762bf	 This thing is virtually unwatchable .	0
21926	r00106846	packed with typically beautiful , lavish colour , and multi-referencing once again extending to old favourite the wizard of oz , this is fairly unmissable .	3
21927	25149f22abc9b1aa8d9ec723b	 Breen 's script is sketchy with actorish notations on the margin of acting .	1
21928	r00520873	there isn 't a single component of this entirely tedious exercise that hasn 't been seen before , including the plot itself .	1
21929	r00579853	an intellectual exercise in which you 're never given all the variables to solve the problem - and then you find your calculator was on acid the whole time anyway .	1
21930	r00161636	no one spoofed in the film -- yes , including jessica simpson -- is more worthy of derision than the people responsible for making it .	0
21931	0001699e9ff49cb24d732db40	 Elegantly produced and expressively performed , the six musical numbers crystallize key plot moments into minutely detailed wonders of dreamlike ecstasy .	4
21932	r00501402	the film is sloppy and ill-formed , its tone lurching drunkenly from turgid soap opera to soft-core porn , descending at times to low camp .	1
21933	r00026472	burton is so taken with edward 's tales that the son 's efforts to find the man who lives behind the façade come off like the machinations of a sulking child .	1
21934	8d12359ba2c78ce79f2c6c1ae	 I was feeling this movie until it veered off too far into the Exxon zone , and left me behind at the station looking for a return ticket to realism .	1
21935	d0f011d415a03194d6c0d5d3b	 Good performances and a realistic , non-exploitive approach make Paid in Full worth seeing .	4
21936	3f7393b0ccf4b7bb26e08480a	 Your children will be occupied for 72 minutes .	3
21937	dcc295e9f0238cddbb290d096	 Infidelity drama is nicely shot , well-edited and features a standout performance by Diane Lane .	4
21938	r00064670	grim , nihilistic sequel in none-too-cheery series .	1
21939	2d742a018de5fa0a466c69051	 There 's not a fresh idea at the core of this tale .	1
21940	r00425609	it 's strange that a few people have been saying that this entry is a step in the right direction for the franchise . the only right step this franchise could take would be to end .	0
21941	r00101100	everything in this movie looks great , right down to the actual ranger extras and real black hawk helicopters .	4
21942	r00483898	"destined to become a sci-fi classic , ""star trek"" boldly goes where none of the previous entries have gone before ."	4
21943	2d35979473612382c73f87c78	 In the new release of Cinema Paradiso , the tale has turned from sweet to bittersweet , and when the tears come during that final , beautiful scene , they finally feel absolutely earned .	4
21944	r00629465	a weak comedy that overly relies on jokes from the unholy trinity of p - penises , poop and pee pee .	0
21945	r00524943	not scary but rather is just a disgusting exercise in gore , dismemberment and bloodletting .	0
21946	r00172306	the david cronenberg-directed movie - which caused outrage this week after being passed uncut by the censors - does not leave anything to the imagination when it comes to death .	3
21947	a27e3905f4b8868d0c3235f16	 As dumb and cheesy as they may be , the cartoons look almost Shakespearean -- both in depth and breadth -- after watching this digital-effects-heavy , supposed family-friendly comedy .	3
21948	r00214162	good time seems destined to be a cult classic . it 's carried off with such a dazzling intent , and it 's got real dramatic ingenuity to go with its more obvious focus on ambience	3
21949	r00210677	as scary as it is intelligent , as funny as it is touching , the godfather is a prime example of the way cinema should be: excellent telling of complete stories .	4
21950	r00283792	a witty and urbane jigsaw puzzle of a murder mystery for those who love surprises .	3
21951	r00371489	altman and garrison keillor have turned keillor 's beloved radio show into the sort of backstage entertainment allegory that brings out the best in the director .	3
21952	f97d6139b004ddfaf1b39406e	 Rarely has sex on screen been so aggressively anti-erotic .	0
21953	r00253106	a flawless piece of classic coen brothers cinema , exquisitely timed and told by all . quite possibly their finest work yet .	4
21954	6485ab0898fa02d56e32ba7c7	 Nicks and Steinberg match their own creations for pure venality -- that 's giving it the old college try .	1
21955	r00273300	the characters are vivid enough to rise above [tarantino 's] cinematic nerdiness . thurman is shockingly good .	3
21956	c79da97bb1987bfe13f037064	 Director Todd Solondz has made a movie about critical reaction to his two previous movies , and about his responsibility to the characters that he creates .	3
21957	bc51a42a80beacec053178124	 An old-fashioned scary movie , one that relies on lingering terror punctuated by sudden shocks and not constant bloodshed punctuated by flying guts .	3
21958	a02cf4422f0ceca2e5331e6f2	 Filmmakers David Weissman and Bill Weber benefit enormously from the Cockettes ' camera craziness -- not only did they film performances , but they did the same at home .	3
21959	89532597cd57909e1c7904764	 None of this is half as moving as the filmmakers seem to think .	1
21960	r00400255	this is a painfully honest examination of young love and the sometimes predatory nature of friendship .	4
21961	afdc53f02ee22c1cca9289096	 Tense , terrific , sweaty-palmed fun .	3
21962	7b180f60bcad201ad992a6a9a	 Fresh and raw like a blown-out vein , Narc takes a walking-dead , cop-flick subgenre and beats new life into it .	4
21963	8e88d630172a739862535d444	 A witty , whimsical feature debut .	3
21964	r00344601	ultimately worth seeing thanks to a charming lead performance from karen gillan , strong comic support from iain de caestecker and a handful of decent gags .	2
21965	22695dc17ff3024801846e152	 Does what should seem impossible : it makes serial killer Jeffrey Dahmer boring .	2
21966	r00332133	this is david lynch at his most imaginative and challenging .	3
21967	eb84690ac7fa53637da8c8fdc	 An involving , inspirational drama that sometimes falls prey to its sob-story trappings .	2
21968	r00598746	lane 's vibrant performance is as vital to this amusing saga as a bottle of good chianti to a heaping plate of pasta .	4
21969	12c0075a6b727c9c2d926eb0f	 If you 're not totally weirded - out by the notion of cinema as community-therapy spectacle , Quitting hits home with disorienting force .	2
21970	r00569725	shannon , jenkins , spencer and stuhlbarg are precision-cast but it 's hawkins that will steal your heart .	4
21971	4af6eff96764cf9fe2a1cba35	 One of those films that seems tailor made to air on pay cable to offer some modest amusements when one has nothing else to watch .	1
21972	r00084736	terrific , character-driven action comedy . . . wright again shows his mastery of blending comedy with high-octane action .	3
21973	r00261551	panahi 's guerrilla exercise teases out the social value film can have while studding itself with in-jokes about the gentler forms of realism that export more easily and keep his global audience happy .	3
21974	8821bbadbcca25039dfbe2a69	 After that it becomes long and tedious like a classroom play in a college history course .	0
21975	r00028409	. . . everyone should see this movie .	4
21976	929362221ebfc4499d1b4ed21	 Lame Sweet Home leaves no Southern stereotype unturned .	1
21977	r00365260	steve martin again steps into peter sellers 's long-vacated shoes and finds his feet are so small he can 't stand up to original bungling french cop inspector clouseau .	2
21978	r00540599	. . .almost the same gang of dimwits are up to the same shenanigans , with thailand substituting for vegas .	1
21979	e3e83b7d15a71844c17218014	 The plot is romantic comedy boilerplate from start to finish .	2
21980	r00285196	layer cake is a fabulous movie about the underworld we only want to visit on film .	4
21981	r00511908	it 's just not as good a film as the terminator , despite soundly surpassing it in a few areas .	3
21982	r00199186	. . .a rare instance of big-budget adult drama in a business that seems about ready to give up on such things entirely .	3
21983	r00560581	with dull characters and a hackneyed story , the nut job is an animated comedy allergic to originality and excitement .	1
21984	r00093140	like lansbury , the film has aged well and retains almost all of its magic .	2
21985	r00227488	a public health menace .	0
21986	r00416068	prepare to be slimed .	0
21987	r00550064	this comedy mostly gets by on the charms of its cast , but its unfocused , shambling manner saps most of the film 's energy by the time it draws to an unsatisfying conclusion .	2
21988	d216ec2b6c40d7082bdf0c993	 Just about everyone involved here seems to be coasting .	1
21989	cbd40eb0e55f8b62050d92147	 An elegant and sly deadpan comedy .	3
21990	77fe2e2cedb2b9e6506aa7287	 captures that perverse element of the Kafkaesque where identity , overnight , is robbed and replaced with a persecuted `` other . ''	3
21991	r00520319	the bfg turns out to be an affably engaging vehicle but unlike e .t . , it leaves precious little in the memory bank .	2
21992	r00166288	i 'd step on a thumbtack before watching it again .	1
21993	r00138923	this shrill , chaotic , mass-market drivel is the kind of absent-minded family film that gives thoughtful , worthwhile family films a bad name .	1
21994	58e2ad4d1111a55372593c225	 the Venezuelans say things like `` si , pretty much '' and `` por favor , go home '' when talking to Americans .	2
21995	r00312416	halfway through this live action version of the popular early 1980s kiddies tv show , i wondered what i had done wrong to deserve all this pain and suffering .	0
21996	eb772427eea6dd2a05cadeb61	 Few films have captured the chaos of an urban conflagration with such fury , and audience members will leave feeling as shaken as Nesbitt 's Cooper looks when the bullets stop flying .	3
21997	6ea63a95fe07830a118de237d	 Anyone who wants to start writing screenplays can just follow the same blueprint from hundreds of other films , sell it to the highest bidder and walk away without anyone truly knowing your identity .	1
21998	r00020092	king kong light . insipid joe young . just because this film is rated pg doesn 't mean it has to be written on the level of an orangutan .	1
21999	r00511835	the garish colours and fake sets make the film feel more like a cheap '80s sitcom than hyper-stylised sci-fi .	1
22000	r00559638	the waif-like barden is splendid in the central role , using her expressive eyes in the subtlest of ways to convey emotions .	3
22001	fe3a8307ebab88f47d69aa3de	 ` The War of the Roses , ' trailer-trash style .	0
22002	r00027252	one of spielberg 's worst movies .	1
22003	r00106645	blue ruin marks jeremy saulnier out as an exciting filmmaker to watch - it 's just a shame that the film can 't fully shake off the weight of its influences .	3
22004	r00285565	farhadi works like a master poker player , carefully revealing his cards and building tension with each new bit of information .	4
22005	r00088729	bark is terrible . terrible , terrible , terrible .	0
22006	f88838f6054d2261ef6f8784d	 Old people will love this movie , and I mean that in the nicest possible way : Last Orders will touch the heart of anyone old enough to have earned a 50-year friendship .	2
22007	r00282780	soul-stirringly silly feelbad fun .	2
22008	r00533678	for viewers interested in west wing life , it 's a tasty behind-the-scenes tour , and for those averse to liberals , it has the comedy of this lot being hit by trump 's election win .	2
22009	r00339995	cage 's paranormal powers enable him to dodge arrest , assassins ' bullets and even an avalanche .	2
22010	r00195925	like the infamous pregnant bedroom scene in knocked up , segel breaks down another sacred behind-closed-doors sex situation that no one likes to talk about , and ends up with a classic memorable moment .	4
22011	06a730e69fe033daa65050982	 The movie does has some entertainment value - how much depends on how well you like Chris Rock .	2
22012	r00058011	this teen chase thriller is loaded with unbelievable plot devices , lame dialogue and yes , a leading man who just can 't carry a picture .	0
22013	0d20387d686122de2861cc941	 The film is predictable in the reassuring manner of a beautifully sung holiday carol .	3
22014	r00031010	it 's a thrill to watch posey incorporate , at last , some true emotion into her exuberant screwball wit .	4
22015	b86aea68d0eddc87b1b156747	 The slam-bang superheroics are kinetic enough to engross even the most antsy youngsters .	4
22016	r00558363	it 's no great work of art itself but the monuments men is a fun and fitting tribute to some unsung heroes with bags of old-fashioned charm .	3
22017	r00226234	what transpires is everybody 's guess , and all of it leads to what may take the blue ribbon for the least exciting climax ever to festoon a horror picture .	0
22018	r00355537	i 'm not sure even fans will find this industrial-strength head-banger entertaining . the best thing is that pacific rim: uprising is under two hours though i have to warn you - it feels much longer .	1
22019	r00350842	a great new asian horror movie and the ultimate proof that miike can do anything .	3
22020	r00136460	it is a shame that the forecast for this cloud-y dramatization could not have coherently pieced together its pocket of inherent dullness among the intermittent sci-fi splash-and-dash .	2
22021	r00234622	has its bad and pompous moments , but it also feels lived-in and genuine .	3
22022	r00156438	most of delhi belly raises a smile , (a few guffaws can be had as well) , even if you feel like holding your nose through it .	2
22023	r00504044	hopelessly convoluted in a way that only a cast this good could save .	2
22024	r00598839	underclassman was probably a gas to film . watching it , on the other hand , is like sitting in afterschool detention .	1
22025	cdccffac0b0238c011cb735b8	 The movie tries to be ethereal , but ends up seeming goofy .	2
22026	3a0eef8647190e7c024b0d561	 The comedy is nonexistent .	0
22027	r00296905	a sequel to look who 's talking; the concept says it all .	0
22028	r00020621	there isn 't much to dick 's shtick .	2
22029	r00625397	surprisingly morbid , with a severe lack of wonder .	2
22030	6e8c3af534e08cb9b28ddf589	 Still , not every low-budget movie must be quirky or bleak , and a happy ending is no cinematic sin .	2
22031	e2e0e8393523e98428ccc6fdb	 Almost everyone growing up believes their family must look like `` The Addams Family '' to everyone looking in ... `` My Big Fat Greek Wedding '' comes from the heart ...	3
22032	d69dfdccd8716e1f06f768faa	 The pace of the film is very slow -LRB- for obvious reasons -RRB- and that too becomes off-putting .	2
22033	20e0790cdc8a1923ef9a9ad96	 Supposedly based upon real , or at least soberly reported incidents , the film ends with a large human tragedy .	2
22034	r00123984	a great movie that 's not just a , you 'll pardon the expression , character-driven story , but also an irresistible paean to life in the slow lane	3
22035	61d072cedaf052b67f35acf3d	 Although ... visually striking and slickly staged , it 's also cold , grey , antiseptic and emotionally desiccated .	1
22036	r00222720	another similarity it shares with van helsing is that it 's not very good .	2
22037	91e58d77637e0955bff07b53f	 This romantic\/comedy asks the question how much souvlaki can you take before indigestion sets in .	1
22038	r00575422	this latest french farce from oscar-nominee francis veber (la cage aux folles) is another sophisticated screwball comedy right up there with the best of billy wilder .	4
22039	r00479792	now *this* is more the tom mccarthy (director) we know and love . . .	4
22040	c45c5df9d517520e67734b520	 A straight-ahead thriller that never rises above superficiality .	1
22041	r00028753	[a] brisk , efficient b movie .	3
22042	3877cd98744ab5ea45e0a8ad1	 When your subject is illusion versus reality , should n't the reality seem at least passably real ?	1
22043	05af1f7f3c68e3011a73381ac	 Imperfect ?	1
22044	f0d3cdb7ff852f206dc927f55	 The film was n't preachy , but it was feminism by the book .	2
22045	r00112998	not knowing what to expect , the battle between hudson and hatheway was fun to watch but i would not waste money to see it in theatres . wait for the rental!	2
22046	r00497395	all but the hard-core colferphiles slink out embarrassed , feeling as confused and discombobulated as if they too just took an electric bolt to the brain .	1
22047	27c64ca67bbb5f3f380d602ff	 Together writer-director Danny Verete 's three tales comprise a powerful and reasonably fulfilling gestalt .	3
22048	9dd54775be74c3d53c8d85e01	 ... a visually seductive , unrepentantly trashy take on Rice 's second installment of her Vampire Chronicles .	2
22049	r00469563	i cannot help but imagine that a version of the film which fully embraced its nature as an experimental film would be more satisfying and powerful .	3
22050	r00264705	stanton 's screenwriting skills are , on this evidence , slightly below those of george lucas , so there 's plenty of clunky exposition and such inadvertent laugh-lines as: 'i would lay down my life for helium . '	0
22051	r00523220	eytan fox renews the courage of martin sherman 's landmark 1979 play bent with his bittersweet new film .	3
22052	7fac79fcddc3cc2fa84e03436	 -LRB- Denis ' -RRB- bare-bones narrative more closely resembles an outline for a '70s exploitation picture than the finished product .	1
22053	r00617032	warm-hearted but completely forgettable .	3
22054	1e34eee090a653f3e0fa7cee5	 A superfluous sequel ... plagued by that old familiar feeling of ` let 's get this thing over with ' : Everyone has shown up at the appointed time and place , but visible enthusiasm is mighty hard to find .	1
22055	r00573371	schlondorff treads the thin line between fantasy and nightmare . . . always rewarding his audience with precious bits of humor , horror , and pathos .	4
22056	r00050212	whether its passion is faked or real is impossible to tell because it is expressed with such pulp-fiction gusto .	3
22057	35bc37c767584e495e1d6643f	 It 's a frightful vanity film that , no doubt , pays off what debt Miramax felt they owed to Benigni .	0
22058	37852f48ad9ee48d601aa4510	 Auto Focus is not your standard Hollywood bio-pic .	2
22059	812b045c69b2b5bd0b014f3b6	 Last Orders nurtures the multi-layers of its characters , allowing us to remember that life 's ultimately a gamble and last orders are to be embraced .	4
22060	r00509892	a visual delight that will leave you breathless as you soar through the primordial jungle with the legendary ape man .	4
22061	r00405099	a boring animated feature about birds , smugglers , and an unlikely couple .	1
22062	r00374817	if this had been in greek and swahili without subtitles it couldn 't have been more incomprehensible . you will rarely spend 80 more excruciating minutes .	0
22063	5fe186442b07df09425d8b4f9	 The film 's best trick is the way that it treats conspiracy as a kind of political Blair Witch , a monstrous murk that haunts us precisely because it can never be seen .	2
22064	2ffc39e1657b15ba977000014	 It will break your heart many times over .	2
22065	r00035936	the soundtrack doesn 't offer the sheer earworm power of previous disney hits , but the musical numbers do bump along engagingly from jazz to gospel to zydeco .	3
22066	38f81ce3f84767338ec260be5	 Top-notch action powers this romantic drama .	4
22067	r00202786	gives sequels a bad name	0
22068	ce1198d9db7034e098695e591	 The code talkers deserved better than a hollow tribute .	1
22069	r00258435	this it , is an exceptional page-to-screen translation , a visceral and gut-wrenching horror story filled with unrelenting tension and delicious frights .	4
22070	r00587692	tobe hooper 's latest is not unlike an episode of melrose place as imagined by lucio fulci .	2
22071	9849ab9692d03ed2aa3f30638	 A live-action cartoon , a fast-moving and cheerfully simplistic 88 minutes of exaggerated action put together with the preteen boy in mind .	3
22072	r00002758	well enough crafted to keep you in stitches while on the edge of your seat for the duration , even if this laff-a-minute escape is more mindless than cerebral .	4
22073	r00170605	"sans the original 's entire creative life force , it shouldn 't come as a surprise that this ""prequel"" allows the lame gross-out to trump all romantic poignancy ."	0
22074	r00603498	the many mysteries of the human heart aren 't solved by garry marshall 's love actually-style ensemble romcom . it 's more like an all-star perfect teeth and hair convention you could cheerfully firebomb .	1
22075	10df1c57c70fa050096c04034	 Even fans of Ismail Merchant 's work , I suspect , would have a hard time sitting through this one .	1
